freq,psd_x,psd_y,psd_z,psd_xyz
119.9,1.245e+04,1.690e+04,2.065e+05,2.359e+05
121.4,1.435e+04,1.873e+04,2.258e+05,2.589e+05
122.9,1.606e+04,2.067e+04,2.447e+05,2.814e+05
124.4,1.796e+04,2.246e+04,2.591e+05,2.996e+05
125.9,2.081e+04,2.472e+04,2.797e+05,3.253e+05
127.4,2.433e+04,2.758e+04,3.049e+05,3.568e+05
128.9,2.801e+04,3.067e+04,3.318e+05,3.905e+05
130.4,3.156e+04,3.379e+04,3.552e+05,4.206e+05
131.9,2.931e+04,3.122e+04,3.121e+05,3.726e+05
133.4,1.204e+04,1.356e+04,1.289e+05,1.545e+05
134.9,1.486e+03,2.777e+03,2.189e+04,2.615e+04
136.4,1.239e+03,2.888e+03,1.996e+04,2.409e+04
137.9,1.361e+03,3.410e+03,2.160e+04,2.637e+04
139.4,1.519e+03,4.020e+03,2.358e+04,2.912e+04
140.8,1.906e+03,4.844e+03,2.710e+04,3.385e+04
142.3,2.342e+03,5.973e+03,3.158e+04,3.989e+04
143.8,3.184e+03,8.122e+03,3.963e+04,5.094e+04
145.3,4.480e+03,1.122e+04,5.041e+04,6.611e+04
146.8,5.613e+03,1.293e+04,5.575e+04,7.429e+04
148.3,6.945e+03,1.415e+04,6.120e+04,8.229e+04
149.8,8.809e+03,1.517e+04,7.153e+04,9.551e+04
151.3,1.032e+04,1.495e+04,7.791e+04,1.032e+05
152.8,1.192e+04,1.475e+04,8.437e+04,1.110e+05
154.3,1.456e+04,1.624e+04,9.804e+04,1.288e+05
155.8,1.581e+04,1.723e+04,1.020e+05,1.351e+05
157.3,1.524e+04,1.670e+04,9.502e+04,1.270e+05
158.8,1.443e+04,1.542e+04,8.705e+04,1.169e+05
160.3,1.335e+04,1.395e+04,7.982e+04,1.071e+05
161.8,1.195e+04,1.220e+04,7.027e+04,9.442e+04
163.3,1.047e+04,1.059e+04,6.140e+04,8.246e+04
164.8,8.704e+03,8.681e+03,5.086e+04,6.825e+04
166.3,6.947e+03,7.010e+03,4.038e+04,5.433e+04
167.8,5.724e+03,5.821e+03,3.424e+04,4.578e+04
169.3,4.901e+03,5.011e+03,3.031e+04,4.022e+04
170.8,4.231e+03,4.454e+03,2.658e+04,3.527e+04
172.3,3.677e+03,4.016e+03,2.348e+04,3.117e+04
173.8,2.825e+03,3.257e+03,1.888e+04,2.496e+04
175.3,2.202e+03,2.683e+03,1.533e+04,2.022e+04
176.8,1.937e+03,2.405e+03,1.366e+04,1.800e+04
178.3,1.488e+03,1.905e+03,1.059e+04,1.398e+04
179.8,1.189e+03,1.640e+03,8.496e+03,1.132e+04
181.3,1.232e+03,1.732e+03,8.416e+03,1.138e+04
182.8,1.305e+03,1.886e+03,8.531e+03,1.172e+04
184.3,1.453e+03,2.077e+03,9.082e+03,1.261e+04
185.8,1.602e+03,2.255e+03,9.589e+03,1.345e+04
187.3,1.637e+03,2.278e+03,9.619e+03,1.353e+04
188.8,1.684e+03,2.331e+03,9.616e+03,1.363e+04
190.3,1.692e+03,2.311e+03,9.366e+03,1.337e+04
191.8,1.639e+03,2.241e+03,8.818e+03,1.270e+04
193.3,1.612e+03,2.270e+03,8.179e+03,1.206e+04
194.8,1.536e+03,2.248e+03,7.386e+03,1.117e+04
196.3,1.451e+03,2.059e+03,6.687e+03,1.020e+04
197.8,1.331e+03,1.828e+03,5.899e+03,9.058e+03
199.3,1.190e+03,1.590e+03,5.174e+03,7.955e+03
