freq,psd_x,psd_y,psd_z,psd_xyz
86.8,8.915e+03,2.585e+04,1.059e+03,3.583e+04
88.3,7.675e+03,2.726e+04,1.459e+03,3.639e+04
89.8,5.621e+03,2.430e+04,1.642e+03,3.156e+04
91.3,3.260e+03,1.753e+04,1.195e+03,2.199e+04
92.8,1.632e+03,1.084e+04,5.565e+02,1.303e+04
94.3,8.758e+02,6.761e+03,6.181e+02,8.255e+03
95.8,4.262e+02,4.168e+03,8.093e+02,5.403e+03
97.3,2.007e+02,2.407e+03,9.893e+02,3.597e+03
98.8,1.555e+02,1.586e+03,1.314e+03,3.056e+03
100.3,1.672e+02,1.141e+03,1.621e+03,2.930e+03
101.8,2.231e+02,8.428e+02,2.091e+03,3.157e+03
103.3,3.416e+02,6.597e+02,2.382e+03,3.383e+03
104.8,6.252e+02,6.461e+02,2.313e+03,3.585e+03
106.3,1.124e+03,9.108e+02,2.190e+03,4.226e+03
107.8,1.815e+03,1.346e+03,1.972e+03,5.133e+03
109.3,2.497e+03,1.923e+03,1.747e+03,6.167e+03
110.8,3.236e+03,2.575e+03,1.425e+03,7.236e+03
112.3,3.352e+03,2.513e+03,1.895e+03,7.760e+03
113.8,3.364e+03,2.610e+03,2.539e+03,8.513e+03
115.3,3.792e+03,3.297e+03,3.233e+03,1.032e+04
116.8,3.957e+03,3.521e+03,3.649e+03,1.113e+04
118.3,3.810e+03,3.369e+03,3.601e+03,1.078e+04
119.8,3.700e+03,3.489e+03,3.653e+03,1.084e+04
121.3,3.506e+03,3.673e+03,4.047e+03,1.123e+04
122.7,3.350e+03,3.769e+03,4.213e+03,1.133e+04
124.2,3.245e+03,3.896e+03,4.262e+03,1.140e+04
125.7,3.112e+03,4.077e+03,4.327e+03,1.152e+04
127.2,2.730e+03,4.376e+03,4.504e+03,1.161e+04
128.7,2.224e+03,4.999e+03,4.931e+03,1.215e+04
130.2,1.991e+03,5.353e+03,4.973e+03,1.232e+04
131.7,1.589e+03,4.989e+03,4.483e+03,1.106e+04
133.2,8.089e+02,2.558e+03,2.576e+03,5.944e+03
134.7,3.061e+02,4.437e+02,1.220e+03,1.970e+03
136.2,2.892e+02,3.288e+02,1.199e+03,1.817e+03
137.7,2.896e+02,3.580e+02,1.133e+03,1.781e+03
139.2,2.871e+02,4.107e+02,1.239e+03,1.937e+03
140.7,3.251e+02,4.386e+02,1.362e+03,2.126e+03
142.2,3.488e+02,4.636e+02,1.428e+03,2.240e+03
143.7,3.131e+02,4.920e+02,1.371e+03,2.176e+03
145.2,2.767e+02,5.836e+02,1.386e+03,2.247e+03
146.7,2.588e+02,7.410e+02,1.447e+03,2.446e+03
148.2,2.647e+02,7.647e+02,1.486e+03,2.515e+03
149.7,2.527e+02,6.365e+02,1.476e+03,2.365e+03
151.2,2.531e+02,4.282e+02,1.266e+03,1.948e+03
152.7,2.548e+02,2.759e+02,1.047e+03,1.577e+03
154.2,2.397e+02,1.923e+02,9.106e+02,1.343e+03
155.7,2.428e+02,1.642e+02,9.168e+02,1.324e+03
157.2,2.414e+02,2.023e+02,8.861e+02,1.330e+03
158.7,2.654e+02,3.329e+02,9.234e+02,1.522e+03
160.2,2.949e+02,4.631e+02,9.818e+02,1.740e+03
161.7,2.985e+02,4.862e+02,8.439e+02,1.629e+03
163.2,3.064e+02,4.959e+02,8.180e+02,1.620e+03
164.7,3.359e+02,4.922e+02,8.989e+02,1.727e+03
166.2,3.097e+02,4.096e+02,7.883e+02,1.508e+03
167.7,2.558e+02,3.704e+02,6.420e+02,1.268e+03
169.2,2.004e+02,3.206e+02,4.666e+02,9.877e+02
170.7,1.515e+02,2.617e+02,3.198e+02,7.331e+02
172.1,1.292e+02,2.238e+02,2.927e+02,6.457e+02
173.6,1.159e+02,2.021e+02,2.877e+02,6.057e+02
175.1,1.298e+02,2.458e+02,2.954e+02,6.710e+02
176.6,1.703e+02,3.525e+02,3.776e+02,9.004e+02
178.1,1.833e+02,4.370e+02,4.158e+02,1.036e+03
179.6,1.829e+02,4.803e+02,4.130e+02,1.076e+03
181.1,1.777e+02,4.721e+02,4.346e+02,1.084e+03
182.6,1.501e+02,4.164e+02,4.304e+02,9.969e+02
184.1,1.205e+02,3.613e+02,3.864e+02,8.682e+02
185.6,1.072e+02,3.412e+02,3.564e+02,8.048e+02
187.1,1.101e+02,3.058e+02,3.513e+02,7.671e+02
188.6,1.115e+02,3.046e+02,3.686e+02,7.848e+02
190.1,1.182e+02,3.191e+02,3.836e+02,8.209e+02
191.6,1.294e+02,3.244e+02,4.212e+02,8.749e+02
193.1,1.333e+02,3.357e+02,4.786e+02,9.475e+02
194.6,1.581e+02,3.843e+02,5.705e+02,1.113e+03
196.1,1.785e+02,4.338e+02,6.088e+02,1.221e+03
197.6,1.902e+02,5.011e+02,5.858e+02,1.277e+03
199.1,2.003e+02,5.452e+02,5.201e+02,1.266e+03
